id,click,hour,C1,banner_pos,site_id,site_domain,site_category,app_id,app_domain,app_category,device_id,device_ip,device_model,device_type,device_conn_type,C14,C15,C16,C17,C18,C19,C20,C21
10557450732118380396,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a8536f3a,d787e91b,1,0,15701,320,50,1722,0,35,-1,79
10557519836341469709,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,faba7dee,d18e3b74,1,0,20352,320,50,2333,0,39,-1,157
10557620606642384461,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,351330e1,36d749e5,1,0,15701,320,50,1722,0,35,-1,79
10557736667718631613,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,3c4b944d,2347f47a,0f2161f8,2fa5489f,43f05808,f063b808,1,0,16408,320,50,1835,1,431,-1,71
10557854345570937918,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,bc46deec,2cd8ff6d,1,0,21611,320,50,2480,3,297,100111,61
1055786796368552381,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,1c50ddc3,ce762689,1,0,18993,320,50,2161,0,35,100210,157
10558337885315699423,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,3f6a364a,f39b265e,1,0,15699,320,50,1722,0,35,-1,79
10558497066816537472,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,6b5c0e3b,cd5b1559,1,2,18993,320,50,2161,0,35,-1,157
10558547755113382428,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,884297d2,711ee120,1,0,15699,320,50,1722,0,35,-1,79
10558559449666544558,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b45a6324,158e4944,1,0,15708,320,50,1722,0,35,100084,79
10558640165370768586,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,62f5ca32,8d7eb102,1,0,20362,320,50,2333,0,39,-1,157
10558728443939786816,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,ffc6ffd0,7801e8d9,0f2161f8,a1f6d6b5,5ec3e560,684581ce,4,0,21665,320,50,2493,3,35,-1,117
10558781360376623572,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,54c5d545,2347f47a,0f2161f8,8aa0c139,b4c8a3c0,0d7ad2f3,1,2,21611,320,50,2480,3,297,100111,61
10558949780610915920,0,14102100,1005,1,e59ef3fc,0a4015b2,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,93a2a2ab,163259ee,1,0,20596,320,50,2161,0,35,100148,157
10559107855530666990,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,d2bb6502,2347f47a,8ded1f7a,6a4bb223,96f0cb3c,7294839b,1,3,15699,320,50,1722,0,35,100084,79
10559140058158388808,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ef5e6c82,8ce34352,1,0,20362,320,50,2333,0,39,100079,157
10559276542255160559,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,486e7888,d25693ce,1,0,15701,320,50,1722,0,35,-1,79
10559366557160979176,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,0f4b50f7,cd5b1559,1,2,20596,320,50,2161,0,35,-1,157
10559381257725100327,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f19db2bd,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
10559441508428653057,0,14102100,1005,1,44637516,27e3c518,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,79f9d694,4ea23a13,1,0,15707,320,50,1722,0,35,-1,79
10559472963252628381,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,fc160a49,2347f47a,0f2161f8,b8f29190,f9687d71,fc9d9423,1,0,20346,300,250,2331,2,39,-1,23
10559651755771729017,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,628b0d88,4ea23a13,1,0,15699,320,50,1722,0,35,-1,79
10559789404599683245,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e2fcccd2,5c5a694b,0f2161f8,a99f214a,7add7578,f3776ac6,1,0,20633,320,50,2374,3,39,-1,23
10559845875112466163,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,eb014ee1,be74e6fe,1,0,16208,320,50,1800,3,167,100079,23
10560056093925141652,1,14102100,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ddcf2b70,375c3d47,1,0,16615,320,50,1863,3,39,-1,23
10560160906509536696,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,f4510c5e,b9528b13,cef3e649,2a889fcd,7d683b83,fdd86e39,1,2,18993,320,50,2161,0,35,-1,157
10560193611429105972,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,0a6b7996,7294839b,1,0,15706,320,50,1722,0,35,-1,79
10560312897567825346,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,cbb741e9,2203a096,1,0,15703,320,50,1722,0,35,100084,79
10560344953100345241,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d69cfb22,24f6b932,1,0,15707,320,50,1722,0,35,100084,79
10560438920373130325,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dc913b34,5096d134,1,0,15708,320,50,1722,0,35,-1,79
10560501962865761804,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,67820380,1c6a881d,1,2,17753,320,50,1993,2,1063,-1,33
10560616419023991935,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1165e48a,8a4875bd,1,0,15706,320,50,1722,0,35,-1,79
10560663632595093759,0,14102100,1002,0,c54454a2,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,c2b841cf,15802fe3,e96b49d6,0,0,17914,320,50,2043,2,39,-1,32
10560709079139937076,1,14102100,1005,1,bc3b3740,f43e535b,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,a1dc6eb1,900981af,1,2,20596,320,50,2161,0,35,-1,157
10560803279350448115,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4cd357a7,c144e605,1,0,15708,320,50,1722,0,35,-1,79
10560875988597044580,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ba65fb1c,4ea23a13,1,0,15699,320,50,1722,0,35,-1,79
10560899529371323179,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,538f943f,99e427c9,1,0,19743,320,50,2264,3,427,100000,61
1056095346473167030,0,14102100,1005,0,09c3b4c1,2f1172f7,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,5d84f759,1f0bc64f,1,0,20596,320,50,2161,0,35,100130,157
10561076635285189532,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ceffea69,3fecb32a,1,0,15701,320,50,1722,0,35,-1,79
10561093684002539743,1,14102100,1005,0,93eaba74,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9b248c04,84ebbcd4,1,0,17654,300,250,1994,2,39,100084,33
10561324327792746432,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b1a4f491,8a4875bd,1,0,15702,320,50,1722,0,35,100084,79
10561396417504396381,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,1194cb38,88fe1d5d,1,0,20352,320,50,2333,0,39,-1,157
10561501665080677971,0,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,8d572353,1f0bc64f,1,0,17753,320,50,1993,2,1063,-1,33
1056155280742743485,0,14102100,1005,1,5b4d2eda,16a36ef3,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,28e0ea4d,d4897fef,1,0,20362,320,50,2333,0,39,100081,157
10561639403608639537,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9dec7768,2203a096,1,0,15706,320,50,1722,0,35,100084,79
10561718454439571840,0,14102100,1005,1,0c2fe9d6,27e3c518,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,dad6ccc7,779d90c2,1,0,6559,320,50,571,2,39,-1,32
10561915963769436283,0,14102100,1002,0,69bc54b5,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,ee1828a1,c73976ff,c978d6f5,0,0,19665,320,50,2253,2,303,-1,52
10561926137904613368,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,e431a9ea,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
1056206271989887564,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,b825bca3,2203a096,1,0,15708,320,50,1722,0,35,100083,79
10562137173719924653,0,14102100,1005,1,0eb72673,d2f72222,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,7f80a981,88fe1d5d,1,0,19772,320,50,2227,0,687,-1,48
10562378364802983215,0,14102100,1005,1,0a742914,510bd839,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,96fa38e4,ca136f4e,1,0,6563,320,50,572,2,39,-1,32
10562492047871767641,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,603bd9ac,ef1c8bcb,1,0,19870,320,50,2271,0,687,100077,48
10562598059855458507,1,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,8c0dcd5a,7801e8d9,0f2161f8,b441c41f,62d96721,23823d8b,4,0,21665,320,50,2493,3,35,-1,117
10562625338247724124,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,90dc724d,7fdd04d2,1,0,15703,320,50,1722,0,35,-1,79
10562674538329661675,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,57d5b413,0153a639,1,0,15701,320,50,1722,0,35,100084,79
10562677624305763589,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,5e3f096f,2347f47a,0f2161f8,a99f214a,9fbe7e2c,7a044878,1,0,18993,320,50,2161,0,35,-1,157
1056307420639803498,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,4c22d1d2,6332421a,1,0,15706,320,50,1722,0,35,100084,79
10563336915117272502,0,14102100,1005,0,d6137915,bb1ef334,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ec9ff3bd,dab823eb,1,0,16920,320,50,1899,0,431,100077,117
10563507253277584628,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,3f2a6cbb,33da2e74,cef3e649,a99f214a,49ce30e5,3bb1ddd7,1,0,19733,320,50,2260,0,171,100156,91
10563993332544692336,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,22e1481e,ab4085d5,1,0,15706,320,50,1722,0,35,-1,79
10564034645040390016,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,913afef4,c6263d8a,1,0,15707,320,50,1722,0,35,100084,79
10564130890142730474,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2220670c,7fdd04d2,1,0,15706,320,50,1722,0,35,-1,79
10564194071912333569,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,03528b27,2347f47a,8ded1f7a,6a44d868,75bb1b58,78d9bd10,1,0,15708,320,50,1722,0,35,-1,79
10564296491049132799,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e96166c7,2347f47a,0f2161f8,7a94005c,45518aae,ff2a3543,1,0,18993,320,50,2161,0,35,100034,157
1056446429137249468,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,a81d8e46,00b1f3a7,1,0,18993,320,50,2161,0,35,100065,157
10564468197098807774,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,fec61aa5,a5bce124,1,0,15701,320,50,1722,0,35,-1,79
10564642146305406605,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,470f78e3,24f6b932,1,0,20352,320,50,2333,0,39,-1,157
10564684548739119952,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,9f5c6eab,c6263d8a,1,0,15701,320,50,1722,0,35,-1,79
10564724934585223430,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,a530b440,1f0bc64f,1,0,6616,320,50,576,2,35,-1,32
10564736399862452433,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3ab218d5,d787e91b,1,0,20362,320,50,2333,0,39,-1,157
10565060461691436766,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,53905a34,7801e8d9,0f2161f8,a99f214a,109394e3,f4fffcd0,1,0,20980,320,50,2371,0,551,100217,46
10565095477629244998,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,76c899ae,8d7eb102,1,0,20362,320,50,2333,0,39,-1,157
10565201388024181872,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,0eb711ec,1,0,15708,320,50,1722,0,35,-1,79
10565254377950100445,1,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,876e6601,5d7f83d0,1,0,17037,320,50,1934,2,39,-1,16
105652547503444973,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,ddd2926e,2de871e6,1,0,17653,300,250,1994,2,39,-1,33
10565396409644028443,0,14102100,1005,1,e4d8dd7b,a17bde68,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,53ce80bd,8a4875bd,1,0,19950,320,50,1800,3,167,100081,23
10565486935730695730,0,14102100,1005,0,26fa1946,e2a5dc06,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,db65c36c,cdf6ea96,1,0,20366,320,50,2333,0,39,-1,157
10565560164883398775,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5b1f94b9,c9a7ccb1,1,0,17037,320,50,1934,2,39,-1,16
10565644159645552438,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6fdf1afa,24f6b932,1,0,15706,320,50,1722,0,35,-1,79
10565763667434999259,1,14102100,1005,0,baeece52,fed83882,c0dd3be3,ecad2386,7801e8d9,07d7df22,a99f214a,bec0ee85,fce66524,1,0,20596,320,50,2161,0,35,-1,157
105659312274096644,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,5302a8d2,779d90c2,1,0,18993,320,50,2161,0,35,-1,157
10565978145380852516,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,54c664bf,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
10566340084208627330,0,14102100,1005,1,85f751fd,c4e18dd6,50e219e0,1c4c71ef,2347f47a,0f2161f8,7a11cb53,7bc78a55,d4897fef,1,0,18993,320,50,2161,0,35,-1,157
10566581863661927671,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,3d3761af,24f6b932,1,0,20352,320,50,2333,0,39,-1,157
10566652212953053708,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,78ef3f3d,b287ccd7,1,0,15708,320,50,1722,0,35,100084,79
10566776058243979151,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,d14bac23,158e4944,1,0,15702,320,50,1722,0,35,100084,79
10566818527504079057,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,e68eb5b0,2347f47a,0f2161f8,890e0fce,bf0e08e9,7ac6007f,1,2,18993,320,50,2161,0,35,100105,157
10566841709472198107,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1a0abc71,b50d2bf4,1,0,15701,320,50,1722,0,35,-1,79
10566958812680000399,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5e6d04a9,711ee120,1,0,15704,320,50,1722,0,35,100084,79
10566963920279376992,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c2d8b26e,f39b265e,1,0,15703,320,50,1722,0,35,100084,79
10567151549110422589,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,bfa27218,3421dfe4,1,0,20352,320,50,2333,0,39,-1,157
10567507189093476712,1,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,efbf7eef,a1421f9a,1,0,18993,320,50,2161,0,35,-1,157
10567667734922938507,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,4bc98f72,a4528ded,1,0,20596,320,50,2161,0,35,-1,157
1056772110694043099,0,14102100,1005,0,9ee9dd00,759d1c56,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,27283b85,0cc7fb75,1,0,20352,320,50,2333,0,39,-1,157
10567773849130517891,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,59ba8e50,8a4875bd,1,0,18993,320,50,2161,0,35,-1,157
10567785110580858078,0,14102100,1002,0,76274f48,08facbad,50e219e0,ecad2386,7801e8d9,07d7df22,d1823568,884063b0,911a3c09,0,0,19665,320,50,2253,2,303,100160,52
10568170234019951679,0,14102100,1005,1,cffc1324,bc63ea42,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,ffb6d020,836743c6,1,0,19772,320,50,2227,0,687,-1,48
10568179703243148517,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,f3471db9,4ea23a13,1,0,15706,320,50,1722,0,35,-1,79
10568184076719335205,0,14102100,1005,0,030440fe,08ba7db9,76b2941d,ecad2386,7801e8d9,07d7df22,a99f214a,49fa1f17,a1a7a957,1,0,18993,320,50,2161,0,35,-1,157
10568366205973890515,1,14102100,1005,1,d9750ee7,98572c79,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,372c8632,108af550,1,0,17753,320,50,1993,2,1063,-1,33
10568798215275440489,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,c7d28e0e,5096d134,1,0,15703,320,50,1722,0,35,-1,79
10568819862923657914,0,14102100,1005,0,518d6168,92c9e92d,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,ab8b7663,dab823eb,1,0,18993,320,50,2161,0,35,-1,157
10569013152112121685,0,14102100,1010,1,85f751fd,c4e18dd6,50e219e0,44ee0091,7801e8d9,0f2161f8,6e9092c6,80ebb1c7,41c87f95,4,3,21665,320,50,2493,3,35,-1,117
10569031006297895712,1,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,43d7cd56,0d2aee01,1,0,20366,320,50,2333,0,39,-1,157
1056904679318022786,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e54c1344,7abbbd5c,1,0,15708,320,50,1722,0,35,-1,79
10569197890791135614,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,2cf7d16e,779d90c2,1,0,15705,320,50,1722,0,35,100083,79
10569288464953551345,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,e54c1344,7abbbd5c,1,0,15699,320,50,1722,0,35,-1,79
10569377969893094460,0,14102100,1005,1,856e6d3f,58a89a43,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,e20f2e41,70e51edb,1,0,19771,320,50,2227,0,687,100079,48
10569389903183355716,0,14102100,1005,0,f282ab5a,61eb5bc4,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,bb7ae8d1,1ccc7835,1,0,18993,320,50,2161,0,35,-1,157
10569495482484797770,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,215a353d,462f0bdf,1,0,20366,320,50,2333,0,39,-1,157
10569542861146224266,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07875ea4,8a4875bd,1,0,15704,320,50,1722,0,35,-1,79
10569571254275000410,0,14102100,1005,0,801dfefb,9b421927,75fa27f6,ecad2386,7801e8d9,07d7df22,a99f214a,2f0f4a3d,84ebbcd4,1,0,15708,320,50,1722,0,35,100084,79
10569606418715113854,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,646051ec,36d749e5,1,0,15707,320,50,1722,0,35,-1,79
10570508437139364408,0,14102100,1002,0,f59f4e80,c4e18dd6,50e219e0,ecad2386,7801e8d9,07d7df22,761957ce,50abc54e,c20739b8,0,0,19740,216,36,2263,3,427,100002,61
10570565350552967363,1,14102100,1005,0,41477778,4b23d058,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,38bd8f90,1f0bc64f,1,0,20362,320,50,2333,0,39,-1,157
10570567393329212093,0,14102100,1005,1,e59ef3fc,0a4015b2,335d28a8,ecad2386,7801e8d9,07d7df22,a99f214a,320ae01e,444da729,1,0,18993,320,50,2161,0,35,-1,157
10570683885700907696,0,14102100,1005,0,6256f5b4,28f93029,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,30f36b16,ecb851b2,1,0,20634,320,50,2374,3,39,-1,23
10571004734063577288,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,488a9a3e,a5bce124,1,0,15705,320,50,1722,0,35,-1,79
10571136259446352882,1,14102100,1002,0,d1a51189,93ab6716,50e219e0,ecad2386,7801e8d9,07d7df22,5a9a7d1a,e895368d,c978d6f5,0,0,19665,320,50,2253,2,303,-1,52
10571341366673241229,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,884297d2,81b42528,1,0,15704,320,50,1722,0,35,-1,79
10571380728705399849,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,54d0fa93,8a4875bd,1,0,15699,320,50,1722,0,35,-1,79
10571484639954077572,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,897cea85,1974edc5,1,0,20352,320,50,2333,0,39,-1,157
10571546015575183264,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,07875ea4,5096d134,1,0,15703,320,50,1722,0,35,-1,79
10571668324460516294,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,1cf29716,6332421a,1,0,15703,320,50,1722,0,35,-1,79
10571851412067695858,0,14102100,1005,1,e151e245,7e091613,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,f70ba816,e9b8d8d7,1,0,17747,320,50,1974,2,39,-1,33
10571853897957466202,1,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,004b4a39,d787e91b,1,0,20366,320,50,2333,0,39,-1,157
10571879575174049875,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,6b9769f2,8a4875bd,1,0,15707,320,50,1722,0,35,-1,79
10572148810403455882,0,14102100,1005,0,543a539e,c7ca3108,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,9efadfd9,36b67a2a,1,0,21234,320,50,2434,3,163,100087,61
10572310610658942020,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,febd1138,82e27996,0f2161f8,a99f214a,e561ae66,9b5ce758,1,0,21611,320,50,2480,3,297,100111,61
10572317204675764797,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,12682c00,d787e91b,1,0,15704,320,50,1722,0,35,-1,79
10572368537399364215,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,d8784af5,2347f47a,8ded1f7a,0cde287f,cdee2972,312adae1,1,0,17875,320,50,2036,3,47,-1,156
10572392354158289290,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,0acbeaa3,45a51db4,f95efa07,a99f214a,35c7dc69,2cd8ff6d,1,0,20596,320,50,2161,0,35,100128,157
10572650605472083803,0,14102100,1005,1,f42b9119,9179db90,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,12449b50,a5fbe35d,1,0,20596,320,50,2161,0,35,-1,157
10572750391914894849,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,53de0284,d9b5648e,0f2161f8,a99f214a,e5e14391,2ea4f8ba,1,0,20508,320,50,2351,3,163,-1,61
10573076710018759493,0,14102100,1005,0,85f751fd,c4e18dd6,50e219e0,f57b9cd0,2347f47a,cef3e649,7f8c121e,6a2cb87c,d7193e18,1,2,20596,320,50,2161,0,35,100034,157
10573127895409026743,0,14102100,1005,0,5b08c53b,7687a86e,3e814130,ecad2386,7801e8d9,07d7df22,a99f214a,75bb1b58,711ee120,1,0,17653,300,250,1994,2,39,-1,33
10573135224062931845,0,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,ec5e4360,2203a096,1,0,15702,320,50,1722,0,35,-1,79
10573148227754189278,0,14102100,1005,0,3dff2c35,f04a6216,f028772b,ecad2386,7801e8d9,07d7df22,a99f214a,eebc8286,dc31133e,1,2,21612,320,50,2481,3,297,100111,61
10573173160710870240,1,14102100,1002,0,9e8e8d09,16a36ef3,50e219e0,ecad2386,7801e8d9,07d7df22,f4a75c10,fdb1d48e,91abff7d,0,0,17081,320,50,1921,3,47,100074,23
10573364323052676726,1,14102100,1005,0,1fbe01fe,f3845767,28905ebd,ecad2386,7801e8d9,07d7df22,a99f214a,5a86f0d3,a80eb5d7,1
